Sample Id,Supertype,Section Label,Neurotransmitter Type,Anatomical Division,Cluster,Class,Anatomical Structure,Subclass,Anatomical Substructure
cdd8c296-fcd5-45aa-bf33-3dc8e128ae33,0876 SCsg Gabrr2 Gaba_5,C57BL6J-638850.32,GABA,MB,3827 SCsg Gabrr2 Gaba_5,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
ae9f78e0-39a3-48c6-a274-982a587117e5,0875 SCsg Gabrr2 Gaba_4,C57BL6J-638850.32,GABA,MB,3825 SCsg Gabrr2 Gaba_4,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
257e0dfb-c182-4854-b64b-9e0392ee2764,0875 SCsg Gabrr2 Gaba_4,C57BL6J-638850.32,GABA,MB,3825 SCsg Gabrr2 Gaba_4,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
88e43f98-226f-4a8f-8610-6af2a6934a3c,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
30979701-0d7c-4061-829c-a3adf0f5ab78,0875 SCsg Gabrr2 Gaba_4,C57BL6J-638850.32,GABA,MB,3824 SCsg Gabrr2 Gaba_4,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
bc719ea2-984d-4549-ab4e-dbf25d49ac6b,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3813 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
5bc152c8-093a-46c0-96c9-efead5a1bf92,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3726 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
bcdf0477-989c-4b15-8009-9f33c8f323bd,0868 SC Tnnt1 Gli3 Gaba_2,C57BL6J-638850.32,GABA,MB,3786 SC Tnnt1 Gli3 Gaba_2,20 MB GABA,SCs,211 SC Tnnt1 Gli3 Gaba,SCsg
56d3906a-7f72-4fc3-9789-2d26940c0081,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3811 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
b3006777-b71e-4a10-b8ca-a84c00711e0c,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
288b9f8f-110f-4cae-8001-ddc94e3198bd,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
e4619e05-b6d1-4cc5-90a2-ccda5e243620,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
6144c65c-26c4-4d80-b9b4-35ae2614f556,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3723 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
e701e5a8-7877-4bae-971e-863cf71f9b9e,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3743 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
625c11f5-6ac8-4088-b89d-141f153a6281,0875 SCsg Gabrr2 Gaba_4,C57BL6J-638850.32,GABA,MB,3824 SCsg Gabrr2 Gaba_4,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
cda45520-f927-41bf-a6e2-943181e461d4,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.32,GABA,MB,3803 SCsg Gabrr2 Gaba_1,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
fc2def8b-256e-4e0a-aff2-4c9183048fc6,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3812 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
cdc2558a-93df-4d6a-86b5-b884d55404e3,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
528eb940-9d17-42bb-815f-609b5ee2af36,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.32,GABA,MB,3804 SCsg Gabrr2 Gaba_1,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
3f5c3c0d-a4db-4bf8-bd5d-cf141742b5e1,0870 SCs Lef1 Gli3 Gaba_2,C57BL6J-638850.32,GABA,MB,3794 SCs Lef1 Gli3 Gaba_2,20 MB GABA,SCs,212 SCs Lef1 Gli3 Gaba,SCsg
3fd77935-d307-4a02-8f7b-5c675738053b,0843 SC-PAG Lef1 Emx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3680 SC-PAG Lef1 Emx2 Gaba_1,20 MB GABA,SCs,205 SC-PAG Lef1 Emx2 Gaba,SCsg
cc87d3bc-5a8f-40ba-8a13-8cc4543cb1ab,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
a5e88083-c45f-4167-8612-97bc981a7c5e,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.32,GABA,MB,3804 SCsg Gabrr2 Gaba_1,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
e8fddaed-0860-432a-8ef1-ca0a956be8d2,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3813 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
dbc9233e-d554-4e0e-8b58-d5be3e05be75,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
d4bc0e5b-6190-4302-88a6-a8dc3151bf9e,0853 SCs Dmbx1 Gaba_2,C57BL6J-638850.32,GABA,MB,3729 SCs Dmbx1 Gaba_2,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
2d5977c9-280c-4e49-ad4d-93fea92ee4a6,0853 SCs Dmbx1 Gaba_2,C57BL6J-638850.32,GABA,MB,3729 SCs Dmbx1 Gaba_2,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
e2e9674c-94b3-4ed4-9496-88cc91bd2f9e,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3743 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
65149ac8-dbf9-48f7-b8d4-c2feb78c5048,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3743 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
173a3aba-e01d-47c6-aa94-28d4fb013875,0874 SCsg Gabrr2 Gaba_3,C57BL6J-638850.32,GABA,MB,3817 SCsg Gabrr2 Gaba_3,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
5e3c437e-f074-4c59-a679-7ac04c2de414,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3809 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
321d5ba8-92b7-4aef-930a-f1c04732806f,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
3b88bade-f389-4818-9d8d-61dd3ece802e,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3810 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
5abc98e6-7f91-4bcf-80e9-68c4cf2a47e7,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3742 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
0b5cf2cd-7a39-47f9-a822-ae2ff1229e8a,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3743 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
2fbebe27-28d1-41ab-b8bb-f61be4185d34,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3811 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
541ddcb6-7df0-4607-b320-5820a951698e,0874 SCsg Gabrr2 Gaba_3,C57BL6J-638850.32,GABA,MB,3817 SCsg Gabrr2 Gaba_3,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
8d89bad7-4db5-4eb2-b464-d10d9134f7aa,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3810 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
4fbda0e4-dc12-413d-ad1b-f86945e085e9,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3743 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
58783a1a-441e-482f-aede-014aa149012d,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
bdba3964-3962-4bf3-84d8-1c0749becfbd,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.32,GABA,MB,3797 SCsg Gabrr2 Gaba_1,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
febe10b3-5d8a-47cf-8a0d-76ce9e8ae738,0875 SCsg Gabrr2 Gaba_4,C57BL6J-638850.32,GABA,MB,3824 SCsg Gabrr2 Gaba_4,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
02506533-323a-4dfc-9db3-11c7ddd781cb,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3754 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
7dcabc8f-e31f-4815-98cd-f0c683c8ac78,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
fff4efa0-454e-4eb6-bc5e-c12eed4b627c,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3743 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
4408060b-8020-46f7-b989-e9b7220bdd2b,0868 SC Tnnt1 Gli3 Gaba_2,C57BL6J-638850.32,GABA,MB,3787 SC Tnnt1 Gli3 Gaba_2,20 MB GABA,SCs,211 SC Tnnt1 Gli3 Gaba,SCsg
07c8f3d1-9c9d-459f-b598-91a3dadc063f,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3813 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
fcc79f51-2ae3-4f1d-b026-d8873286da9e,0856 SCs Dmbx1 Gaba_5,C57BL6J-638850.32,GABA,MB,3740 SCs Dmbx1 Gaba_5,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
f72d70ef-e8d5-4d59-8bae-de0d862d21ba,0875 SCsg Gabrr2 Gaba_4,C57BL6J-638850.32,GABA,MB,3824 SCsg Gabrr2 Gaba_4,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
69d74ff3-6fa2-4f96-ac62-ec921280cc74,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3723 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
29c6d324-310e-49de-b77c-fe6ca887ce2a,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3812 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
2a48b0d5-9802-4728-b886-c9f878625fb8,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3810 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
4950fd41-1e05-4625-8c24-814c6d9bb132,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3809 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
2060aef3-6bdb-4f54-a93f-0ac8598fe20f,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3809 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
225271df-294c-4a94-9320-882889c6eed3,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3744 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
790effd3-ab80-49ee-ad60-2404017bc85b,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
d0908e78-2201-4fe5-b29d-d762e4478cdf,0843 SC-PAG Lef1 Emx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3680 SC-PAG Lef1 Emx2 Gaba_1,20 MB GABA,SCs,205 SC-PAG Lef1 Emx2 Gaba,SCsg
83806bae-fbd4-40c5-93a5-832e3c576a47,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.32,GABA,MB,3805 SCsg Gabrr2 Gaba_1,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
117e7aee-76d9-4439-b838-f902005e4713,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3812 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
67787d5d-875b-4e15-828f-bf15f8ff7520,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
a43e53b1-b986-4b41-932a-7c9b84c8b590,0868 SC Tnnt1 Gli3 Gaba_2,C57BL6J-638850.32,GABA,MB,3787 SC Tnnt1 Gli3 Gaba_2,20 MB GABA,SCs,211 SC Tnnt1 Gli3 Gaba,SCsg
138a8b24-5fa9-4e2b-9d45-edd6617da14e,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
47403543-d846-446b-bcaa-9d8b59f46515,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3752 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
b4d73bc5-0d92-4d0a-98bb-4cc6e1eddf57,0853 SCs Dmbx1 Gaba_2,C57BL6J-638850.32,GABA,MB,3729 SCs Dmbx1 Gaba_2,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
b1beb8a7-2140-4965-87d4-7025cd617598,0853 SCs Dmbx1 Gaba_2,C57BL6J-638850.32,GABA,MB,3731 SCs Dmbx1 Gaba_2,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
4e747bf9-32af-4583-8909-6a3d86e7d1b0,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
7f6896b9-b77e-449b-b9ab-4f122d1775c2,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3752 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
e608eccf-6988-4c7e-9356-43ec1a64890b,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
b9c95c16-81ed-426f-af02-5d528bdb81ad,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3755 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
643aabb0-8032-4b8e-bb61-e95e0e852069,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3809 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
2d6ceaf8-a79f-4048-9538-e42245db825d,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3743 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
f67f61ba-dd28-42ff-9cc2-9406cd2fbf7a,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3751 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
54fdae2f-4f6b-4bf5-8a1d-520585339e95,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3743 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
d9efe758-25a1-4ad4-ad34-e0d068c55baf,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
97696291-7105-4013-8e85-cd7138a36e62,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3742 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
737cb9b2-9218-4a21-a7ad-2576958d1be5,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.32,GABA,MB,3807 SCsg Gabrr2 Gaba_1,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
a642e732-d5aa-4b26-a8ad-d9af1248b52f,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
b8e928f7-4dd1-4ccb-a658-54c8ac5ddf26,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3743 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
b9a861d1-31f4-435c-9914-cde14fcdf2b3,0842 SC Otx2 Gcnt4 Gaba_2,C57BL6J-638850.32,GABA,MB,3672 SC Otx2 Gcnt4 Gaba_2,20 MB GABA,SCs,204 SC Otx2 Gcnt4 Gaba,SCsg
1874e46b-a5af-4b74-98d0-5f07abd69c46,0853 SCs Dmbx1 Gaba_2,C57BL6J-638850.32,GABA,MB,3729 SCs Dmbx1 Gaba_2,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
30dbe11b-8f71-48ff-904c-e278d62d7837,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.32,GABA,MB,3803 SCsg Gabrr2 Gaba_1,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
8c9b3a10-f2a1-4b43-8a44-e005d7d867f9,0853 SCs Dmbx1 Gaba_2,C57BL6J-638850.32,GABA,MB,3729 SCs Dmbx1 Gaba_2,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
50f7024d-c02e-4679-9f10-aac9315bcdb3,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3751 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
90ad1e5b-6bac-4c3f-adc1-b3815489bacc,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3812 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
3a794fae-06a2-48b6-b06e-b8b43746dc91,0858 SC Lef1 Otx2 Gaba_2,C57BL6J-638850.32,GABA,MB,3745 SC Lef1 Otx2 Gaba_2,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
12dae7c4-af91-4f35-a85b-d04de4cd914f,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3757 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
fbc59244-89db-405d-95d9-ca1dffe32736,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3727 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
060759fd-d415-43b1-adbb-409c21b36a57,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3727 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
14147bdd-d988-435f-afde-bd641974971a,0855 SCs Dmbx1 Gaba_4,C57BL6J-638850.32,GABA,MB,3734 SCs Dmbx1 Gaba_4,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
71988655-9ac7-45f8-aa85-e74aaa6d3f2f,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.32,GABA,MB,3798 SCsg Gabrr2 Gaba_1,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
af6650cb-b4bd-453b-9cbd-b5da02e08dea,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3722 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
f2bada0a-2529-4122-8b15-f2a842624178,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.32,GABA,MB,3801 SCsg Gabrr2 Gaba_1,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
658d992b-b02f-4bbd-b004-8c5caf3f1207,0855 SCs Dmbx1 Gaba_4,C57BL6J-638850.32,GABA,MB,3734 SCs Dmbx1 Gaba_4,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
3cd1635d-df99-4cbe-8a7b-8a83faff5869,0856 SCs Dmbx1 Gaba_5,C57BL6J-638850.32,GABA,MB,3740 SCs Dmbx1 Gaba_5,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
bcae134f-6922-4e89-945a-4a9531b7324e,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
cefbf1c9-797e-45f3-a566-769f9aee7c3e,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3722 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
268f2b74-1dca-4c63-b33c-8f7761b849cc,0858 SC Lef1 Otx2 Gaba_2,C57BL6J-638850.32,GABA,MB,3745 SC Lef1 Otx2 Gaba_2,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
87630b15-ab7b-4f29-8843-f76d2a94946f,0843 SC-PAG Lef1 Emx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3680 SC-PAG Lef1 Emx2 Gaba_1,20 MB GABA,SCs,205 SC-PAG Lef1 Emx2 Gaba,SCsg
2f349774-66dc-472b-9cde-c5a185b99f10,0871 SCs Lef1 Gli3 Gaba_3,C57BL6J-638850.32,GABA,MB,3795 SCs Lef1 Gli3 Gaba_3,20 MB GABA,SCs,212 SCs Lef1 Gli3 Gaba,SCsg
19ff15f4-ebf3-4db8-8d31-d88e25ff68ed,0853 SCs Dmbx1 Gaba_2,C57BL6J-638850.32,GABA,MB,3731 SCs Dmbx1 Gaba_2,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
1a83f265-6f9c-4510-936b-41e88ba155a8,0870 SCs Lef1 Gli3 Gaba_2,C57BL6J-638850.32,GABA,MB,3794 SCs Lef1 Gli3 Gaba_2,20 MB GABA,SCs,212 SCs Lef1 Gli3 Gaba,SCsg
bc7909ae-a80c-4901-8ad2-5f8071b4fb46,0868 SC Tnnt1 Gli3 Gaba_2,C57BL6J-638850.32,GABA,MB,3787 SC Tnnt1 Gli3 Gaba_2,20 MB GABA,SCs,211 SC Tnnt1 Gli3 Gaba,SCsg
eca41501-f6a4-42b9-8ffe-2d6e2f03648f,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3752 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
494b9a9d-9082-4d7a-9d62-d49330b87e54,0870 SCs Lef1 Gli3 Gaba_2,C57BL6J-638850.32,GABA,MB,3794 SCs Lef1 Gli3 Gaba_2,20 MB GABA,SCs,212 SCs Lef1 Gli3 Gaba,SCsg
15da6d11-a97f-4b0e-8925-db0aa974a4cb,0843 SC-PAG Lef1 Emx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3675 SC-PAG Lef1 Emx2 Gaba_1,20 MB GABA,SCs,205 SC-PAG Lef1 Emx2 Gaba,SCsg
4790a4ec-104e-45ff-9a00-9b78f5be4285,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3751 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
bbab3e5e-0cdd-4f78-b737-981558e3c03a,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
e3d63b0c-bd73-45bb-97a0-18ee68bedfa8,0870 SCs Lef1 Gli3 Gaba_2,C57BL6J-638850.32,GABA,MB,3793 SCs Lef1 Gli3 Gaba_2,20 MB GABA,SCs,212 SCs Lef1 Gli3 Gaba,SCsg
46dbfc7e-b238-443b-a0d2-80a72c764d78,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3812 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
ec33da61-4a10-4d55-b699-f768c1ae1593,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3751 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
9c9d7312-0b23-42e9-99df-465bfa0ea1de,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3728 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
04eca22e-7247-4b57-a995-070f883e2d03,0843 SC-PAG Lef1 Emx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3680 SC-PAG Lef1 Emx2 Gaba_1,20 MB GABA,SCs,205 SC-PAG Lef1 Emx2 Gaba,SCsg
